-40.30126,-20.29473,0
-40.30132,-20.29458,0
-40.30154,-20.29399,0
-40.30177,-20.29341,0
-40.30204,-20.29278,0
-40.30227,-20.29224,0
-40.30253,-20.29163,0
-40.30279,-20.29101,0
-40.30293,-20.29069,0
-40.30333,-20.28976,0
-40.30369,-20.28886,0
-40.30404,-20.28792,0
-40.30406,-20.28784,0
-40.30411,-20.28757,0
-40.30413,-20.2874,0
-40.30414,-20.28717,0
-40.30412,-20.2869,0
-40.30411,-20.28685,0
-40.30409,-20.28671,0
-40.30408,-20.28668,0
-40.30408,-20.28666,0
-40.30404,-20.28654,0
-40.30402,-20.2865,0
-40.30399,-20.2864,0
-40.3039,-20.28622,0
-40.30383,-20.28609,0
-40.30378,-20.28601,0
-40.30371,-20.28591,0
-40.30362,-20.28579,0
-40.30358,-20.28574,0
-40.30351,-20.28565,0
-40.30338,-20.28549,0
-40.30331,-20.2854,0
-40.30307,-20.28509,0
-40.30297,-20.28496,0
-40.30296,-20.28495,0
-40.30281,-20.28475,0
-40.30269,-20.28468,0
-40.30255,-20.28459,0
-40.30226,-20.28445,0
-40.3022,-20.28443,0
-40.30202,-20.28432,0
-40.3019,-20.28421,0
-40.3017,-20.28404,0
-40.30158,-20.28394,0
-40.3015,-20.28384,0
-40.30127,-20.28374,0
-40.30122,-20.28372,0
-40.30117,-20.28369,0
-40.30103,-20.2836,0
-40.30078,-20.28341,0
-40.30053,-20.28321,0
-40.29986,-20.28275,0
-40.2998,-20.28271,0
-40.29944,-20.28245,0
-40.29908,-20.2822,0
-40.29901,-20.28211,0
-40.29896,-20.28216,0
-40.29891,-20.2822,0
-40.29888,-20.28222,0
-40.29883,-20.28224,0
-40.29875,-20.28225,0
-40.29864,-20.28226,0
-40.29859,-20.28225,0
-40.2985,-20.28223,0
-40.29846,-20.28221,0
-40.29835,-20.28215,0
-40.29833,-20.2821,0
-40.2983,-20.28203,0
-40.29829,-20.282,0
-40.29827,-20.28197,0
-40.29826,-20.28193,0
-40.29825,-20.2819,0
-40.29824,-20.28186,0
-40.29798,-20.28191,0
-40.29771,-20.28195,0
-40.29741,-20.282,0
-40.29706,-20.28204,0
-40.29674,-20.28209,0
-40.29635,-20.28215,0
-40.29607,-20.28218,0
-40.29574,-20.28221,0
-40.29546,-20.28225,0
-40.29509,-20.2823,0
-40.29483,-20.28234,0
-40.29453,-20.28239,0
-40.29454,-20.28244,0
-40.29454,-20.28249,0
-40.29453,-20.28254,0
-40.29452,-20.28258,0
-40.2945,-20.28263,0
-40.29448,-20.28267,0
-40.29445,-20.28271,0
-40.29442,-20.28275,0
-40.29437,-20.2828,0
-40.29431,-20.28283,0
-40.29424,-20.28286,0
-40.29417,-20.28288,0
-40.2941,-20.28289,0
-40.29403,-20.28289,0
-40.29396,-20.28287,0
-40.29389,-20.28285,0
-40.29383,-20.28283,0
-40.29333,-20.28339,0
-40.29322,-20.28353,0
-40.29304,-20.28376,0
-40.29291,-20.28394,0
-40.29264,-20.28431,0
-40.29253,-20.2845,0
-40.29243,-20.28469,0
-40.29237,-20.28477,0
-40.29231,-20.28484,0
-40.29232,-20.28485,0
-40.29232,-20.28486,0
-40.29233,-20.28487,0
-40.29233,-20.28488,0
-40.29233,-20.28489,0
-40.29234,-20.2849,0
-40.29234,-20.28491,0
-40.29234,-20.28492,0
-40.29234,-20.28493,0
-40.29234,-20.28495,0
-40.29234,-20.28496,0
-40.29234,-20.28497,0
-40.29234,-20.28498,0
-40.29233,-20.285,0
-40.29233,-20.28501,0
-40.29233,-20.28502,0
-40.29232,-20.28503,0
-40.29231,-20.28503,0
-40.29231,-20.28504,0
-40.2923,-20.28505,0
-40.2923,-20.28506,0
-40.29229,-20.28506,0
-40.29228,-20.28507,0
-40.29227,-20.28508,0
-40.29226,-20.28509,0
-40.29225,-20.28509,0
-40.29224,-20.2851,0
-40.29223,-20.2851,0
-40.29222,-20.28511,0
-40.29221,-20.28511,0
-40.29219,-20.28511,0
-40.29218,-20.28511,0
-40.29217,-20.28511,0
-40.29215,-20.28511,0
-40.29214,-20.28511,0
-40.29213,-20.28511,0
-40.29211,-20.28511,0
-40.29206,-20.28509,0
-40.29196,-20.28516,0
-40.2919,-20.28517,0
-40.29157,-20.28561,0
-40.29135,-20.28587,0
-40.29116,-20.28609,0
-40.29098,-20.28632,0
-40.29102,-20.28676,0
-40.29106,-20.28719,0
-40.29105,-20.28756,0
-40.29105,-20.28793,0
-40.29104,-20.28806,0
-40.29102,-20.28819,0
-40.29102,-20.28826,0
-40.29092,-20.28887,0
-40.29071,-20.28972,0
-40.29048,-20.29067,0
-40.29041,-20.29104,0
-40.29031,-20.29139,0
-40.29019,-20.29172,0
-40.29008,-20.29198,0
-40.29018,-20.29214,0
-40.29021,-20.29219,0
-40.29032,-20.2922,0
-40.2907,-20.29176,0
-40.29111,-20.29134,0
-40.29127,-20.29132,0
-40.29142,-20.29143,0
-40.29146,-20.29146,0
-40.29151,-20.2915,0
-40.29175,-20.29183,0
-40.29213,-20.29241,0
-40.29254,-20.29302,0
-40.29283,-20.29342,0
-40.29316,-20.29391,0
-40.29327,-20.29405,0
-40.29339,-20.29424,0
-40.29352,-20.29443,0
-40.2939,-20.29496,0
-40.29426,-20.29546,0
-40.29429,-20.2955,0
-40.29431,-20.29554,0
-40.2947,-20.29603,0
-40.29511,-20.29656,0
-40.29544,-20.29703,0
-40.29546,-20.29705,0
-40.29582,-20.29756,0
-40.29656,-20.29707,0
-40.29656,-20.29706,0
-40.29657,-20.29706,0
-40.29657,-20.29705,0
-40.29658,-20.29705,0
-40.29658,-20.29704,0
-40.29659,-20.29704,0
-40.29659,-20.29703,0
-40.2966,-20.29703,0
-40.29661,-20.29703,0
-40.29662,-20.29703,0
-40.29663,-20.29703,0
-40.29664,-20.29703,0
-40.29664,-20.29704,0
-40.29665,-20.29704,0
-40.29666,-20.29705,0
-40.29666,-20.29706,0
-40.29667,-20.29706,0
-40.29667,-20.29707,0
-40.29667,-20.29708,0
-40.29667,-20.29709,0
-40.29671,-20.29719,0
-40.29672,-20.29723,0
-40.29734,-20.2981,0
-40.29807,-20.29913,0
-40.29807,-20.29912,0
-40.29808,-20.29912,0
-40.29809,-20.29912,0
-40.29809,-20.29911,0
-40.2981,-20.29911,0
-40.29811,-20.29911,0
-40.29812,-20.29911,0
-40.29813,-20.29912,0
-40.29814,-20.29912,0
-40.29815,-20.29912,0
-40.29815,-20.29913,0
-40.29816,-20.29913,0
-40.29816,-20.29914,0
-40.29817,-20.29914,0
-40.29817,-20.29915,0
-40.29817,-20.29916,0
-40.29818,-20.29916,0
-40.29818,-20.29917,0
-40.29818,-20.29918,0
-40.29817,-20.29919,0
-40.29817,-20.2992,0
-40.29817,-20.29921,0
-40.29816,-20.29921,0
-40.29816,-20.29922,0
-40.29815,-20.29922,0
-40.29815,-20.29923,0
-40.29852,-20.2997,0
-40.29869,-20.29993,0
-40.29874,-20.3,0
-40.29876,-20.30002,0
-40.2989,-20.30015,0
-40.29894,-20.30018,0
-40.29905,-20.30022,0
-40.2992,-20.29987,0
-40.29958,-20.29894,0
-40.30001,-20.29785,0
-40.30006,-20.2977,0
-40.3001,-20.29753,0
-40.30001,-20.29742,0
-40.29997,-20.29733,0
-40.29996,-20.2973,0
-40.29995,-20.29727,0
-40.29995,-20.29719,0
-40.29995,-20.29717,0
-40.29995,-20.29712,0
-40.29997,-20.29709,0
-40.3,-20.297,0
-40.30008,-20.29688,0
-40.30022,-20.29666,0
-40.30025,-20.29661,0
-40.30027,-20.29656,0
-40.30028,-20.29635,0
-40.30033,-20.29621,0
-40.30036,-20.29615,0
-40.3004,-20.29608,0
-40.30044,-20.29604,0
-40.30052,-20.29599,0
-40.30058,-20.29594,0
-40.30061,-20.29589,0
-40.30062,-20.29587,0
-40.30065,-20.29583,0
-40.30068,-20.29581,0
-40.30073,-20.29582,0
-40.30075,-20.29583,0
-40.3008,-20.29587,0
-40.30088,-20.29596,0
-40.3006,-20.29673,0
-40.30037,-20.29726,0
-40.30012,-20.29733,0
-40.3,-20.29723,0
-40.29995,-20.29719,0
-40.29995,-20.29717,0
-40.29995,-20.29712,0
-40.29997,-20.29709,0
-40.3,-20.297,0
-40.30008,-20.29688,0
-40.30022,-20.29666,0
-40.30025,-20.29661,0
-40.30027,-20.29656,0
-40.30028,-20.29635,0
-40.30033,-20.29621,0
-40.30036,-20.29615,0
-40.3004,-20.29608,0
-40.30044,-20.29604,0
-40.30052,-20.29599,0
-40.30058,-20.29594,0
-40.30061,-20.29589,0
-40.30062,-20.29587,0
-40.30065,-20.29583,0
-40.30068,-20.29581,0
-40.30072,-20.29577,0
-40.30074,-20.29575,0
-40.30078,-20.29573,0
-40.30086,-20.29569,0
