-40.30229,-20.28323,0
          -40.3023,-20.28335,0
          -40.30241,-20.28358,0
          -40.30245,-20.28366,0
          -40.30248,-20.28374,0
          -40.30252,-20.28382,0
          -40.30255,-20.2839,0
          -40.30269,-20.28403,0
          -40.30275,-20.28412,0
          -40.30278,-20.28413,0
          -40.30281,-20.28415,0
          -40.30286,-20.28417,0
          -40.3029,-20.28417,0
          -40.30294,-20.28417,0
          -40.30297,-20.28416,0
          -40.30301,-20.28415,0
          -40.30303,-20.28413,0
          -40.30306,-20.28411,0
          -40.30308,-20.28409,0
          -40.3031,-20.28406,0
          -40.30312,-20.28403,0
          -40.30314,-20.28399,0
          -40.30316,-20.28393,0
          -40.30319,-20.28384,0
          -40.30318,-20.28376,0
          -40.30315,-20.28373,0
          -40.30312,-20.28371,0
          -40.30309,-20.28368,0
          -40.30305,-20.28366,0
          -40.30301,-20.28364,0
          -40.30295,-20.28363,0
          -40.30288,-20.28363,0
          -40.3028,-20.28364,0
          -40.30261,-20.28367,0
          -40.30242,-20.2837,0
          -40.30233,-20.28371,0
          -40.30223,-20.28372,0
          -40.30204,-20.28375,0
          -40.30203,-20.28375,0
          -40.30187,-20.28377,0
          -40.30167,-20.2838,0
          -40.3015,-20.28384,0
          -40.30137,-20.28388,0
          -40.30134,-20.2839,0
          -40.30129,-20.2839,0
          -40.30124,-20.2839,0
          -40.30119,-20.28392,0
          -40.30116,-20.28396,0
          -40.30076,-20.28451,0
          -40.30044,-20.2849,0
          -40.3002,-20.28521,0
          -40.29979,-20.28567,0
          -40.29957,-20.28589,0
          -40.2996,-20.28592,0
          -40.29962,-20.28594,0
          -40.29965,-20.28597,0
          -40.29967,-20.28599,0
          -40.29969,-20.28602,0
          -40.2997,-20.28605,0
          -40.29972,-20.28608,0
          -40.29973,-20.28612,0
          -40.29974,-20.28616,0
          -40.29974,-20.2862,0
          -40.29974,-20.28625,0
          -40.29973,-20.28629,0
          -40.29972,-20.28633,0
          -40.29971,-20.28637,0
          -40.29969,-20.28641,0
          -40.29967,-20.28645,0
          -40.29964,-20.28648,0
          -40.29961,-20.28652,0
          -40.29955,-20.28657,0
          -40.29949,-20.28661,0
          -40.29941,-20.28663,0
          -40.29933,-20.28665,0
          -40.29925,-20.28665,0
          -40.29917,-20.28663,0
          -40.2991,-20.2866,0
          -40.29902,-20.28657,0
          -40.29898,-20.28654,0
          -40.29894,-20.28651,0
          -40.29892,-20.28649,0
          -40.2989,-20.28646,0
          -40.29887,-20.28643,0
          -40.29885,-20.2864,0
          -40.29884,-20.28637,0
          -40.29882,-20.28634,0
          -40.29881,-20.28631,0
          -40.29881,-20.28627,0
          -40.29823,-20.28633,0
          -40.29767,-20.28637,0
          -40.29733,-20.28642,0
          -40.297,-20.28647,0
          -40.29666,-20.28651,0
          -40.29633,-20.28654,0
          -40.29601,-20.28658,0
          -40.29568,-20.28663,0
          -40.29541,-20.28667,0
          -40.29514,-20.28671,0
          -40.29514,-20.28673,0
          -40.29515,-20.28676,0
          -40.29515,-20.2868,0
          -40.29515,-20.28685,0
          -40.29514,-20.28689,0
          -40.29514,-20.28693,0
          -40.29512,-20.28697,0
          -40.29511,-20.287,0
          -40.29509,-20.28704,0
          -40.29508,-20.28706,0
          -40.29507,-20.28707,0
          -40.29503,-20.28709,0
          -40.29493,-20.28716,0
          -40.29488,-20.28719,0
          -40.29483,-20.28722,0
          -40.29477,-20.28724,0
          -40.29471,-20.28724,0
          -40.29465,-20.28724,0
          -40.2946,-20.28723,0
          -40.29454,-20.28721,0
          -40.29449,-20.28717,0
          -40.29442,-20.28713,0
          -40.2943,-20.2873,0
          -40.29412,-20.2875,0
          -40.29385,-20.2878,0
          -40.29377,-20.28791,0
          -40.29331,-20.28853,0
          -40.29319,-20.28867,0
          -40.29305,-20.28886,0
          -40.29298,-20.28895,0
          -40.29279,-20.28918,0
          -40.29275,-20.28923,0
          -40.29207,-20.29006,0
          -40.29147,-20.29079,0
          -40.29139,-20.29089,0
          -40.29128,-20.29086,0
          -40.29118,-20.29082,0
          -40.29152,-20.28944,0
          -40.29169,-20.28879,0
          -40.29173,-20.28864,0
          -40.29178,-20.28856,0
          -40.29182,-20.28848,0
          -40.29145,-20.28821,0
          -40.29135,-20.28814,0
          -40.29128,-20.2881,0
          -40.29115,-20.28802,0
          -40.29105,-20.28793,0
          -40.29091,-20.28793,0
          -40.29094,-20.28741,0
          -40.29089,-20.28663,0
          -40.29087,-20.28645,0
          -40.29083,-20.28621,0
